Song Name	Chroma 'Heavenly' Mashup [EXTENDED CUT] (Hard) by Chroma (Arranged by CosmosGalaxies & iiJohn0)
180.434	2503	1	3
180.434	2504	4	3
180.573	2505	1	2
180.573	2506	3	3
180.643	2507	2	2
180.643	2508	1	3
180.713	2509	1	2
180.713	2510	4	1
180.713	2511	2	3
180.783	2512	2	2
180.783	2513	1	3
180.852	2514	1	2
180.852	2515	3	1
180.852	2516	2	3
180.992	2517	2	2
180.992	2518	4	1
180.992	2519	1	3
181.132	2520	1	2
181.132	2521	2	3
181.271	2522	3	1
181.271	2523	4	2
181.271	2524	1	3
181.341	2525	1	1
181.341	2526	2	2
181.341	2527	4	3
181.411	2528	3	1
181.411	2529	4	2
181.411	2530	2	3
181.481	2531	1	1
181.481	2532	2	2
181.481	2533	4	3
181.550	2534	3	1
181.550	2535	4	2
181.550	2536	2	3
181.620	2537	2	2
181.620	2538	4	3
181.690	2539	4	2
181.690	2540	2	3
181.760	2541	2	2
181.760	2542	4	3
181.830	2543	4	2
181.830	2544	2	3
181.969	2545	2	2
181.969	2546	4	3
182.109	2547	3	2
182.109	2548	2	3
182.248	2549	4	2
182.248	2550	3	3
182.388	2551	1	1
182.388	2552	2	2
182.388	2553	3	1
182.388	2554	4	3
182.832	2555	4	2
182.832	2556	2	3
182.906	2557	3	2
182.906	2558	4	3
182.980	2559	1	2
182.980	2560	3	3
183.572	2561	4	2
184.756	2562	1	3
187.124	2563	4	3
192.134	2564	4	2
192.923	2565	3	2
193.397	2566	1	1
193.397	2567	3	3
193.397	2568	4	3
193.449	2569	2	1
193.502	2570	3	1
193.555	2571	4	1
193.607	2572	1	1
193.660	2573	2	1
193.712	2574	3	1
193.765	2575	4	1
193.818	2576	1	1
193.870	2577	2	1
193.923	2578	3	1
193.976	2579	4	1
194.060	2580	1	1
194.060	2581	2	1
194.060	2582	3	1
194.060	2583	4	2
194.214	2584	1	1
194.214	2585	3	1
194.368	2586	2	1
194.368	2587	3	1
194.523	2588	1	1
194.523	2589	2	1
194.523	2590	3	1
194.677	2591	1	1
194.677	2592	2	1
194.832	2593	1	2
194.832	2594	4	3
194.870	2595	2	2
194.870	2596	1	3
194.909	2597	3	2
194.909	2598	2	3
194.948	2599	4	2
194.948	2600	3	3
194.986	2601	1	2
194.986	2602	2	1
194.986	2603	4	3
195.141	2604	3	2
195.141	2605	4	1
195.141	2606	1	3
195.295	2607	1	1
195.295	2608	2	1
195.295	2609	4	2
195.295	2610	3	3
195.450	2611	2	1
195.450	2612	3	1
195.604	2613	1	1
195.604	2614	3	1
195.758	2615	1	1
195.758	2616	2	1
195.758	2617	3	1
195.913	2618	1	1
195.913	2619	2	1
196.067	2620	2	2
196.067	2621	4	3
196.106	2622	1	2
196.106	2623	2	3
196.145	2624	3	2
196.145	2625	1	3
196.183	2626	4	2
196.183	2627	3	3
196.222	2628	1	1
196.222	2629	2	2
196.222	2630	4	3
196.376	2631	3	1
196.376	2632	4	2
196.376	2633	2	3
196.531	2634	1	1
196.531	2635	2	1
196.531	2636	3	2
196.531	2637	4	3
196.685	2638	1	1
196.685	2639	4	1
196.840	2640	2	1
196.840	2641	4	1
196.994	2642	1	1
196.994	2643	2	1
196.994	2644	4	1
197.148	2645	1	1
197.148	2646	4	2
197.148	2647	3	3
197.303	2648	1	1
197.303	2649	2	1
197.380	2650	3	2
197.380	2651	4	3
197.457	2652	1	1
197.457	2653	2	1
197.535	2654	4	1
197.535	2655	3	3
197.573	2656	2	1
197.612	2657	1	2
197.766	2658	2	1
197.766	2659	3	2
197.766	2660	4	1
197.766	2661	1	3
197.921	2662	1	1
197.921	2663	2	1
198.075	2664	1	1
198.075	2665	4	1
198.075	2666	3	3
198.230	2667	1	1
198.230	2668	2	1
198.230	2669	4	1
198.307	2670	1	1
198.384	2671	3	1
198.384	2672	4	2
198.538	2673	1	1
198.538	2674	2	1
198.538	2675	4	3
198.596	2676	3	1
198.641	2677	4	1
198.693	2678	1	2
198.693	2679	2	1
198.847	2680	3	2
198.847	2681	1	3
199.002	2682	1	1
199.002	2683	2	1
199.002	2684	4	2
199.002	2685	3	3
199.156	2686	1	1
199.156	2687	3	1
199.311	2688	2	1
199.311	2689	3	1
199.465	2690	1	1
199.465	2691	3	2
199.465	2692	4	3
199.542	2693	2	2
199.542	2694	3	3
199.620	2695	1	1
199.620	2696	4	2
199.620	2697	2	3
199.697	2698	3	2
199.697	2699	4	3
199.774	2700	1	2
199.774	2701	2	1
199.774	2702	3	3
199.929	2703	3	2
199.929	2704	4	1
199.929	2705	1	3
200.083	2706	1	1
200.083	2707	4	2
200.083	2708	3	3
200.237	2709	1	1
200.237	2710	2	1
200.237	2711	3	2
200.237	2712	4	3
200.392	2713	2	1
200.392	2714	4	1
200.546	2715	1	1
200.546	2716	2	1
200.701	2717	2	2
200.701	2718	4	1
200.701	2719	3	3
200.778	2720	1	2
200.778	2721	2	3
200.855	2722	3	2
200.855	2723	4	1
200.855	2724	1	3
200.932	2725	2	2
200.932	2726	3	3
201.010	2727	1	2
201.010	2728	4	1
201.010	2729	2	3
201.164	2730	2	1
201.164	2731	3	2
201.164	2732	1	3
201.319	2733	1	1
201.319	2734	4	2
201.319	2735	3	3
201.473	2736	1	1
201.473	2737	2	2
201.473	2738	3	1
201.473	2739	4	3
201.627	2740	3	1
201.627	2741	4	1
201.782	2742	1	1
201.782	2743	3	2
201.782	2744	4	1
201.782	2745	2	3
201.936	2746	1	1
201.936	2747	2	1
202.091	2748	1	1
202.091	2749	2	2
202.091	2750	4	1
202.091	2751	3	3
202.245	2752	1	1
202.245	2753	4	2
202.245	2754	2	3
202.322	2755	3	2
202.322	2756	4	3
202.400	2757	1	2
202.400	2758	2	1
202.400	2759	4	1
202.400	2760	3	3
202.554	2761	3	1
202.554	2762	4	1
202.709	2763	2	1
202.709	2764	3	2
202.709	2765	4	1
202.709	2766	1	3
202.863	2767	1	1
202.863	2768	4	1
203.017	2769	1	1
203.017	2770	2	1
203.172	2771	2	1
203.172	2772	4	2
203.172	2773	3	3
203.249	2774	3	2
203.249	2775	4	3
203.326	2776	1	1
203.326	2777	2	2
203.326	2778	3	3
203.481	2779	3	1
203.481	2780	4	1
203.635	2781	1	2
203.635	2782	4	1
203.790	2783	3	2
203.790	2784	1	3
203.790	2785	2	3
203.944	2786	1	1
203.944	2787	2	1
203.944	2788	4	2
203.944	2789	3	3
204.099	2790	1	1
204.099	2791	3	1
204.253	2792	2	1
204.253	2793	3	1
204.408	2794	1	1
204.408	2795	2	1
204.408	2796	3	1
204.562	2797	1	1
204.562	2798	2	1
204.716	2799	1	2
204.716	2800	4	3
204.755	2801	2	2
204.755	2802	1	3
204.794	2803	3	2
204.794	2804	2	3
204.832	2805	4	2
204.832	2806	3	3
204.871	2807	1	2
204.871	2808	2	1
204.871	2809	4	3
205.025	2810	3	2
205.025	2811	4	1
205.025	2812	1	3
205.180	2813	1	1
205.180	2814	2	1
205.180	2815	4	2
205.180	2816	3	3
205.334	2817	2	1
205.334	2818	3	1
205.489	2819	1	1
205.489	2820	3	1
205.643	2821	1	1
205.643	2822	2	1
205.643	2823	3	1
205.798	2824	1	1
205.798	2825	2	1
205.952	2826	2	2
205.952	2827	4	3
205.991	2828	1	2
205.991	2829	2	3
206.029	2830	3	2
206.029	2831	1	3
206.068	2832	4	2
206.068	2833	3	3
206.106	2834	1	1
206.106	2835	2	2
206.106	2836	4	3
206.261	2837	3	1
206.261	2838	4	2
206.261	2839	2	3
206.415	2840	1	1
206.415	2841	2	1
206.415	2842	3	2
206.415	2843	4	3
206.570	2844	1	1
206.570	2845	4	1
206.724	2846	2	1
206.724	2847	4	1
206.879	2848	1	1
206.879	2849	2	1
206.879	2850	4	1
207.033	2851	1	1
207.033	2852	4	2
207.033	2853	3	3
207.188	2854	1	1
207.188	2855	2	1
207.265	2856	3	2
207.265	2857	4	3
207.342	2858	1	1
207.342	2859	2	1
207.419	2860	4	1
207.419	2861	3	3
207.458	2862	2	1
207.496	2863	1	2
207.651	2864	2	1
207.651	2865	3	2
207.651	2866	4	1
207.651	2867	1	3
207.805	2868	1	1
207.805	2869	2	1
207.960	2870	1	1
207.960	2871	4	1
207.960	2872	3	3
208.114	2873	1	1
208.114	2874	3	1
208.114	2875	4	1
208.192	2876	1	1
208.269	2877	2	1
208.269	2878	4	2
208.423	2879	1	1
208.423	2880	2	1
208.423	2881	4	3
208.481	2882	3	1
208.526	2883	4	1
208.578	2884	1	2
208.578	2885	2	1
208.732	2886	3	2
208.732	2887	1	3
208.887	2888	1	1
208.887	2889	2	1
208.887	2890	4	2
208.887	2891	3	3
209.041	2892	1	1
209.041	2893	3	1
209.195	2894	2	1
209.195	2895	3	1
209.350	2896	1	1
209.350	2897	3	2
209.350	2898	4	3
209.427	2899	2	2
209.427	2900	3	3
209.504	2901	1	1
209.504	2902	4	2
209.504	2903	2	3
209.582	2904	3	2
209.582	2905	4	3
209.659	2906	1	2
209.659	2907	2	1
209.659	2908	3	3
209.813	2909	3	2
209.813	2910	4	1
209.813	2911	1	3
209.968	2912	1	1
209.968	2913	4	2
209.968	2914	3	3
210.122	2915	1	1
210.122	2916	2	1
210.122	2917	3	2
210.122	2918	4	3
210.277	2919	2	1
210.277	2920	4	1
210.431	2921	1	1
210.431	2922	2	1
210.585	2923	2	2
210.585	2924	4	1
210.585	2925	3	3
210.663	2926	1	2
210.663	2927	2	3
210.740	2928	3	2
210.740	2929	4	1
210.740	2930	1	3
210.817	2931	2	2
210.817	2932	3	3
210.894	2933	1	2
210.894	2934	4	1
210.894	2935	2	3
211.049	2936	2	1
211.049	2937	3	2
211.049	2938	1	3
211.203	2939	2	2
211.203	2940	4	1
211.203	2941	3	3
211.358	2942	1	1
211.358	2943	3	1
211.358	2944	4	2
211.358	2945	2	3
211.512	2946	1	1
211.512	2947	3	1
211.667	2948	1	1
211.667	2949	2	1
211.667	2950	3	2
211.667	2951	4	3
211.821	2952	2	1
211.821	2953	4	1
211.975	2954	1	1
211.975	2955	2	2
211.975	2956	4	1
211.975	2957	3	3
212.130	2958	1	1
212.130	2959	4	2
212.130	2960	2	3
212.207	2961	3	2
212.207	2962	4	3
212.284	2963	1	2
212.284	2964	2	1
212.284	2965	4	1
212.284	2966	3	3
212.439	2967	3	1
212.439	2968	4	1
212.593	2969	2	1
212.593	2970	3	1
212.593	2971	4	2
212.593	2972	1	3
212.748	2973	1	1
212.748	2974	2	1
212.902	2975	1	1
212.902	2976	3	1
213.057	2977	1	1
213.057	2978	2	1
213.057	2979	4	3
213.134	2980	3	1
213.134	2981	4	1
213.211	2982	1	1
213.211	2983	2	1
213.211	2984	4	2
213.288	2985	3	1
213.366	2986	1	1
213.366	2987	2	1
213.366	2988	4	3
213.423	2989	3	1
213.468	2990	4	1
213.520	2991	1	2
213.520	2992	2	1
213.597	2993	4	1
213.674	2994	3	2
213.674	2995	1	3
213.829	2996	1	1
213.829	2997	2	2
213.829	2998	4	1
213.829	2999	3	3
214.447	3000	1	1
214.447	3001	4	1
214.447	3002	2	3
214.601	3003	3	1
214.601	3004	4	1
214.756	3005	3	1
214.756	3006	4	1
214.910	3007	3	1
214.910	3008	4	1
215.082	3009	1	1
215.082	3010	2	1
215.082	3011	3	1
215.082	3012	4	2
215.164	3013	4	3
215.246	3014	1	1
215.246	3015	2	2
215.328	3016	2	3
215.410	3017	2	1
215.410	3018	3	2
215.492	3019	3	3
215.575	3020	1	2
215.575	3021	4	1
215.739	3022	3	1
215.739	3023	4	2
215.739	3024	1	3
215.903	3025	1	1
215.903	3026	2	2
215.903	3027	4	3
215.985	3028	2	3
216.068	3029	2	1
216.068	3030	3	2
216.150	3031	3	3
216.232	3032	1	2
216.232	3033	4	1
216.396	3034	3	1
216.396	3035	4	2
216.396	3036	1	3
216.561	3037	1	2
216.561	3038	2	1
216.561	3039	4	3
216.643	3040	1	3
216.725	3041	2	2
216.725	3042	4	1
216.807	3043	2	3
216.889	3044	1	1
216.889	3045	3	2
216.971	3046	3	3
217.054	3047	2	1
217.054	3048	4	2
217.136	3049	4	3
217.218	3050	1	1
217.273	3051	2	1
217.327	3052	3	1
217.382	3053	1	1
217.382	3054	4	2
217.547	3055	2	1
217.547	3056	4	3
217.601	3057	1	1
217.656	3058	2	1
217.711	3059	3	1
217.711	3060	4	2
217.793	3061	1	1
217.793	3062	4	3
217.875	3063	2	2
217.875	3064	3	1
217.957	3065	4	1
217.957	3066	2	3
218.040	3067	2	2
218.040	3068	3	1
218.122	3069	4	1
218.122	3070	2	3
218.204	3071	1	2
218.204	3072	3	1
218.286	3073	2	1
218.368	3074	3	1
218.368	3075	4	2
218.368	3076	1	3
218.450	3077	1	1
218.450	3078	4	3
218.533	3079	2	2
218.533	3080	3	1
218.615	3081	4	1
218.615	3082	2	3
218.697	3083	2	2
218.697	3084	3	1
218.779	3085	4	1
218.779	3086	2	3
218.861	3087	1	2
218.861	3088	3	1
218.943	3089	2	1
219.026	3090	3	1
219.026	3091	4	2
219.026	3092	1	3
219.108	3093	1	1
219.108	3094	4	3
219.190	3095	2	2
219.190	3096	3	1
219.272	3097	4	1
219.354	3098	1	1
219.354	3099	3	1
219.354	3100	2	3
219.436	3101	4	1
219.519	3102	1	1
219.519	3103	2	2
219.601	3104	3	1
219.683	3105	1	1
219.683	3106	4	1
219.683	3107	2	3
219.765	3108	2	1
219.847	3109	3	2
219.929	3110	2	2
219.929	3111	3	3
220.012	3112	1	1
220.012	3113	4	1
220.012	3114	2	3
220.094	3115	3	1
220.176	3116	2	2
220.258	3117	3	2
220.258	3118	2	3
220.340	3119	1	1
220.340	3120	4	2
220.340	3121	3	3
220.505	3122	2	1
220.587	3123	3	1
220.669	3124	1	1
220.669	3125	2	1
220.669	3126	4	3
220.751	3127	3	1
220.833	3128	2	1
220.915	3129	4	1
220.998	3130	1	2
220.998	3131	3	1
221.080	3132	2	1
221.162	3133	4	1
221.244	3134	3	1
221.326	3135	2	1
221.326	3136	4	1
221.326	3137	1	3
221.408	3138	3	1
221.491	3139	1	1
221.573	3140	2	1
221.655	3141	3	1
221.655	3142	4	1
221.737	3143	1	1
221.819	3144	2	1
221.819	3145	4	1
221.901	3146	3	1
221.984	3147	1	1
221.984	3148	2	1
222.066	3149	4	1
222.148	3150	1	1
222.148	3151	2	1
222.230	3152	3	1
222.312	3153	1	1
222.312	3154	4	1
222.367	3155	2	1
222.422	3156	3	1
222.477	3157	4	1
222.531	3158	3	1
222.586	3159	2	1
222.641	3160	1	1
222.641	3161	4	1
222.696	3162	3	1
222.750	3163	2	1
222.805	3164	1	1
222.860	3165	2	1
222.915	3166	1	1
222.970	3167	3	1
222.970	3168	4	1
223.052	3169	2	1
223.134	3170	1	1
223.216	3171	4	1
223.298	3172	2	1
223.298	3173	3	1
223.380	3174	1	1
223.463	3175	2	1
223.545	3176	4	1
223.627	3177	1	1
223.627	3178	3	1
223.709	3179	2	1
223.791	3180	4	1
223.873	3181	1	1
223.956	3182	2	1
223.956	3183	3	1
224.038	3184	4	1
224.120	3185	2	1
224.202	3186	1	1
224.284	3187	2	1
224.284	3188	3	2
224.284	3189	4	2
224.366	3190	1	1
224.449	3191	2	1
224.449	3192	3	3
224.449	3193	4	3
224.531	3194	1	1
224.613	3195	2	2
224.613	3196	3	2
224.613	3197	4	1
224.695	3198	1	1
224.777	3199	4	1
224.777	3200	2	3
224.777	3201	3	3
224.859	3202	3	1
224.942	3203	1	2
224.942	3204	2	2
224.942	3205	4	1
225.106	3206	3	1
225.106	3207	4	1
225.106	3208	1	3
225.106	3209	2	3
225.270	3210	2	2
225.270	3211	3	2
225.435	3212	1	1
225.435	3213	4	1
225.435	3214	2	3
225.435	3215	3	3
225.599	3216	1	1
225.599	3217	3	1
225.599	3218	4	2
225.681	3219	4	3
225.763	3220	1	1
225.763	3221	2	2
225.845	3222	2	3
225.928	3223	2	1
225.928	3224	3	2
226.010	3225	3	3
226.092	3226	1	2
226.092	3227	4	1
226.256	3228	3	1
226.256	3229	4	2
226.256	3230	1	3
226.421	3231	1	1
226.421	3232	2	2
226.421	3233	4	3
226.503	3234	2	3
226.585	3235	2	1
226.585	3236	3	2
226.667	3237	3	3
226.749	3238	1	2
226.749	3239	4	1
226.914	3240	3	1
226.914	3241	4	2
226.914	3242	1	3
227.078	3243	1	2
227.078	3244	2	1
227.078	3245	4	3
227.160	3246	1	3
227.242	3247	2	2
227.242	3248	4	1
227.324	3249	2	3
227.407	3250	1	1
227.407	3251	3	2
227.489	3252	3	3
227.571	3253	2	1
227.571	3254	4	2
227.653	3255	4	3
227.735	3256	1	1
227.790	3257	2	1
227.845	3258	3	1
227.900	3259	1	1
227.900	3260	4	2
228.064	3261	2	1
228.064	3262	4	3
228.119	3263	1	1
228.173	3264	2	1
228.228	3265	3	1
228.228	3266	4	2
228.310	3267	1	1
228.310	3268	4	3
228.393	3269	2	2
228.393	3270	3	1
228.475	3271	4	1
228.475	3272	2	3
228.557	3273	2	2
228.557	3274	3	1
228.639	3275	4	1
228.639	3276	2	3
228.721	3277	1	2
228.721	3278	3	1
228.803	3279	2	1
228.886	3280	3	1
228.886	3281	4	2
228.886	3282	1	3
228.968	3283	1	1
228.968	3284	4	3
229.050	3285	2	2
229.050	3286	3	1
229.132	3287	4	1
229.132	3288	2	3
229.214	3289	2	2
229.214	3290	3	1
229.296	3291	4	1
229.296	3292	2	3
229.379	3293	1	2
229.379	3294	3	1
229.461	3295	2	1
229.543	3296	3	1
229.543	3297	4	2
229.543	3298	1	3
229.625	3299	1	1
229.625	3300	4	3
229.707	3301	2	2
229.707	3302	3	1
229.789	3303	4	1
229.872	3304	1	1
229.872	3305	3	1
229.872	3306	2	3
229.954	3307	4	1
230.036	3308	1	1
230.036	3309	2	2
230.118	3310	3	1
230.200	3311	1	1
230.200	3312	4	1
230.200	3313	2	3
230.282	3314	2	1
230.365	3315	3	2
230.447	3316	2	2
230.447	3317	3	3
230.529	3318	1	1
230.529	3319	4	1
230.529	3320	2	3
230.611	3321	3	1
230.693	3322	2	2
230.775	3323	3	2
230.775	3324	2	3
230.858	3325	1	1
230.858	3326	4	2
230.858	3327	3	3
231.022	3328	2	1
231.104	3329	3	1
231.186	3330	1	1
231.186	3331	2	1
231.186	3332	4	3
231.268	3333	3	1
231.351	3334	2	1
231.433	3335	4	1
231.515	3336	1	2
231.515	3337	3	1
231.597	3338	2	1
231.679	3339	4	1
231.761	3340	3	1
231.844	3341	2	1
231.844	3342	4	1
231.844	3343	1	3
231.926	3344	3	1
232.008	3345	1	1
232.090	3346	2	1
232.172	3347	3	1
232.172	3348	4	1
232.254	3349	1	1
232.337	3350	2	1
232.337	3351	4	1
232.419	3352	3	1
232.501	3353	1	1
232.501	3354	2	1
232.583	3355	4	1
232.665	3356	1	1
232.665	3357	2	1
232.747	3358	3	1
232.830	3359	1	1
232.830	3360	4	1
232.884	3361	3	1
232.939	3362	2	1
232.994	3363	1	1
233.049	3364	2	1
233.103	3365	4	1
233.158	3366	1	1
233.158	3367	3	1
233.213	3368	4	1
233.268	3369	2	1
233.323	3370	3	1
233.377	3371	2	1
233.432	3372	1	1
233.487	3373	3	1
233.487	3374	4	1
233.569	3375	2	1
233.651	3376	1	1
233.651	3377	4	1
233.733	3378	3	1
233.816	3379	1	1
233.816	3380	2	1
233.898	3381	3	1
233.980	3382	1	1
233.980	3383	4	1
234.062	3384	2	1
234.144	3385	3	1
234.144	3386	4	1
234.226	3387	2	1
234.309	3388	1	1
234.309	3389	4	1
234.391	3390	3	1
234.473	3391	1	1
234.473	3392	2	1
234.473	3393	4	2
234.635	3394	4	3
235.122	3395	1	1
235.122	3396	4	2
235.286	3397	4	3
235.780	3398	1	1
235.780	3399	4	1
235.858	3400	4	1
235.937	3401	2	1
236.016	3402	2	1
236.095	3403	4	1
236.174	3404	4	1
236.250	3405	1	1
236.295	3406	2	1
236.340	3407	3	1
236.386	3408	1	1
236.386	3409	4	1
236.431	3410	2	1
236.477	3411	3	1
236.522	3412	1	1
236.522	3413	4	2
236.704	3414	4	3
237.134	3415	1	1
237.134	3416	3	1
237.134	3417	4	1
237.219	3418	1	1
237.219	3419	2	1
237.304	3420	3	1
237.304	3421	4	1
237.390	3422	1	1
237.390	3423	2	1
237.390	3424	4	1
237.475	3425	1	1
237.475	3426	3	1
237.561	3427	2	1
237.561	3428	4	1
237.646	3429	1	1
237.646	3430	3	1
237.646	3431	4	1
237.732	3432	1	1
237.732	3433	2	1
237.781	3434	3	2
237.819	3435	4	2
237.819	3436	3	3
237.858	3437	2	2
237.858	3438	4	3
237.896	3439	1	2
237.896	3440	2	3
237.935	3441	3	2
237.935	3442	1	3
237.973	3443	4	2
237.973	3444	3	3
238.012	3445	2	2
238.012	3446	4	3
238.050	3447	1	2
238.050	3448	2	3
238.089	3449	3	2
238.089	3450	1	3
238.127	3451	4	2
238.127	3452	3	3
238.166	3453	2	2
238.166	3454	4	3
238.204	3455	1	2
238.204	3456	2	3
238.243	3457	3	2
238.243	3458	1	3
238.281	3459	4	2
238.281	3460	3	3
238.320	3461	2	2
238.320	3462	4	3
238.358	3463	1	2
238.358	3464	2	3
238.397	3465	3	2
238.397	3466	4	1
238.397	3467	1	3
238.474	3468	2	2
238.474	3469	3	3
238.551	3470	1	2
238.551	3471	4	1
238.551	3472	2	3
238.628	3473	3	2
238.628	3474	1	3
238.705	3475	2	2
238.705	3476	4	1
238.705	3477	3	3
238.782	3478	1	2
238.782	3479	3	1
238.782	3480	2	3
238.859	3481	2	2
238.859	3482	1	3
238.936	3483	4	2
238.936	3484	2	3
239.013	3485	1	1
239.013	3486	3	2
239.013	3487	4	3
239.090	3488	2	2
239.090	3489	3	3
239.167	3490	1	2
239.167	3491	4	1
239.167	3492	2	3
239.244	3493	3	2
239.244	3494	1	3
239.321	3495	2	2
239.321	3496	4	1
239.321	3497	3	3
239.398	3498	1	2
239.398	3499	3	1
239.398	3500	2	3
239.475	3501	2	2
239.475	3502	1	3
239.552	3503	4	2
239.552	3504	2	3
239.629	3505	1	1
239.629	3506	3	2
239.629	3507	4	3
239.706	3508	2	2
239.706	3509	3	3
239.783	3510	1	2
239.783	3511	4	1
239.783	3512	2	3
239.860	3513	3	2
239.860	3514	1	3
239.937	3515	2	2
239.937	3516	4	1
239.937	3517	3	3
240.014	3518	1	2
240.014	3519	3	1
240.014	3520	2	3
240.091	3521	2	2
240.091	3522	1	3
240.168	3523	4	2
240.168	3524	2	3
240.245	3525	1	1
240.245	3526	3	2
240.245	3527	4	3
240.323	3528	2	2
240.323	3529	3	3
240.400	3530	1	2
240.400	3531	4	1
240.400	3532	2	3
240.477	3533	3	2
240.477	3534	1	3
240.554	3535	2	2
240.554	3536	4	1
240.554	3537	3	3
240.631	3538	1	2
240.631	3539	3	1
240.631	3540	2	3
240.708	3541	2	2
240.708	3542	1	3
240.785	3543	4	2
240.785	3544	2	3
240.862	3545	1	1
240.862	3546	2	2
240.862	3547	4	3
240.939	3548	3	2
240.939	3549	2	3
241.016	3550	1	1
241.016	3551	4	2
241.016	3552	3	3
241.093	3553	2	2
241.093	3554	4	3
241.170	3555	1	1
241.170	3556	3	2
241.170	3557	2	3
241.247	3558	2	1
241.247	3559	4	2
241.247	3560	3	3
241.324	3561	3	2
241.324	3562	4	3
241.401	3563	1	2
241.401	3564	3	3
241.478	3565	2	2
241.478	3566	4	1
241.478	3567	1	3
241.555	3568	3	2
241.555	3569	2	3
241.632	3570	1	1
241.632	3571	4	2
241.632	3572	3	3
241.709	3573	2	2
241.709	3574	4	3
241.786	3575	1	1
241.786	3576	3	2
241.786	3577	2	3
241.863	3578	2	1
241.863	3579	4	2
241.863	3580	3	3
241.940	3581	3	2
241.940	3582	4	3
242.017	3583	1	2
242.017	3584	3	3
242.094	3585	2	2
242.094	3586	4	1
242.094	3587	1	3
242.172	3588	3	2
242.172	3589	2	3
242.249	3590	1	1
242.249	3591	4	2
242.249	3592	3	3
242.326	3593	2	2
242.326	3594	4	3
242.403	3595	1	1
242.403	3596	3	2
242.403	3597	2	3
242.480	3598	2	1
242.480	3599	4	2
242.480	3600	3	3
242.557	3601	3	2
242.557	3602	4	3
242.634	3603	1	2
242.634	3604	3	3
242.711	3605	2	2
242.711	3606	4	1
242.711	3607	1	3
242.788	3608	3	2
242.788	3609	2	3
242.865	3610	2	1
242.865	3611	4	2
242.865	3612	3	3
242.942	3613	1	2
242.942	3614	4	3
243.019	3615	2	2
243.019	3616	4	1
243.019	3617	1	3
243.096	3618	3	2
243.096	3619	2	3
243.173	3620	4	2
243.173	3621	3	3
243.250	3622	3	2
243.250	3623	4	3
243.327	3624	1	2
243.327	3625	2	2
243.327	3626	4	1
243.327	3627	3	3
243.404	3628	1	3
243.404	3629	2	3
243.481	3630	1	2
243.481	3631	2	2
243.558	3632	1	3
243.558	3633	2	3
243.635	3634	3	1
243.635	3635	4	2
243.789	3636	1	1
243.789	3637	2	1
243.789	3638	4	3
243.866	3639	3	1
243.866	3640	4	1
243.943	3641	1	2
243.943	3642	2	2
243.943	3643	4	1
244.021	3644	1	3
244.021	3645	2	3
244.098	3646	1	2
244.098	3647	2	2
244.175	3648	1	3
244.175	3649	2	3
244.252	3650	4	1
244.406	3651	1	2
244.406	3652	2	1
244.560	3653	3	1
244.560	3654	4	1
244.714	3655	3	2
244.714	3656	4	1
244.714	3657	1	3
244.868	3658	1	1
244.868	3659	2	2
244.868	3660	3	3
245.022	3661	1	2
245.022	3662	4	1
245.022	3663	2	3
245.099	3664	3	2
245.099	3665	1	3
245.176	3666	1	1
245.176	3667	2	1
245.176	3668	4	2
245.176	3669	3	3
245.330	3670	2	2
245.330	3671	4	3
245.407	3672	3	2
245.407	3673	2	3
245.484	3674	1	1
245.484	3675	2	2
245.484	3676	3	3
245.638	3677	4	2
245.638	3678	2	3
245.792	3679	1	2
245.792	3680	2	2
245.792	3681	3	1
245.792	3682	4	3
245.870	3683	1	3
245.870	3684	2	3
245.947	3685	1	2
245.947	3686	2	2
246.024	3687	1	3
246.024	3688	2	3
246.101	3689	3	1
246.101	3690	4	2
246.255	3691	1	1
246.255	3692	2	1
246.255	3693	4	3
246.332	3694	3	1
246.332	3695	4	1
246.409	3696	1	2
246.409	3697	2	2
246.409	3698	4	1
246.486	3699	1	3
246.486	3700	2	3
246.563	3701	1	2
246.563	3702	2	2
246.640	3703	1	3
246.640	3704	2	3
246.717	3705	4	1
246.871	3706	3	1
246.871	3707	4	2
247.025	3708	1	1
247.025	3709	2	1
247.179	3710	1	1
247.179	3711	4	3
247.231	3712	2	1
247.282	3713	3	1
247.333	3714	1	2
247.333	3715	4	1
247.487	3716	3	1
247.487	3717	4	1
247.487	3718	1	3
247.564	3719	1	1
247.564	3720	2	1
247.641	3721	1	1
247.641	3722	3	2
247.641	3723	4	1
247.796	3724	1	1
247.796	3725	2	2
247.796	3726	3	3
247.950	3727	3	1
247.950	3728	4	1
247.950	3729	2	3
248.027	3730	1	1
248.027	3731	2	1
248.104	3732	3	1
248.104	3733	4	1
248.181	3734	1	1
248.181	3735	2	1
248.258	3736	1	1
248.258	3737	3	2
248.258	3738	4	1
248.335	3739	2	2
248.335	3740	3	3
248.412	3741	1	2
248.412	3742	4	1
248.412	3743	2	3
248.489	3744	3	2
248.489	3745	1	3
248.566	3746	2	2
248.566	3747	4	1
248.566	3748	3	3
248.643	3749	1	2
248.643	3750	3	1
248.643	3751	2	3
248.720	3752	2	2
248.720	3753	1	3
248.797	3754	4	2
248.797	3755	2	3
248.874	3756	1	1
248.874	3757	3	2
248.874	3758	4	3
248.951	3759	2	2
248.951	3760	3	3
249.028	3761	1	2
249.028	3762	4	1
249.028	3763	2	3
249.105	3764	3	2
249.105	3765	1	3
249.182	3766	2	2
249.182	3767	4	1
249.182	3768	3	3
